Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	12	100	Song	TW	0	0.05581196	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	1	100	Song	CR	0	0.00577467	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	1	100	Song	DO	0	0.00631645	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	1	100	Song	EC	0	0.00499699	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	2	100	Song	GT	0	0.00392442	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	2	100	Song	PA	0	0.01256693	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	10	100	Song	SV	0	0.02070166	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	1	100	Song	UA	0	0.00450119	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	1008	100	Song	US	0	5.97125994	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	1270	100	Song	US	0	8.80374614	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	6	100	Song	ZA	0	0.01124870	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Lovely Kiss (Jynx Anthem)	QT6HJ2550178	199934859904	5	100	Song	ZA	0	0.02158004	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	12	100	Song	CH	0	0.08028550	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	6	100	Song	CL	0	0.01548518	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	1	100	Song	CO	0	0.00143198	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	2	100	Song	AT	0	0.02605661	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	25	100	Song	DE	0	0.23244823	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	6	100	Song	ES	0	0.05432823	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	39	100	Song	FR	0	0.23590984	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	8	100	Song	IT	0	0.12346897	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	5	100	Song	PT	0	0.01492521	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	159	100	Song	GB	0	1.78711112	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	1	100	Song	HU	0	0.00665578	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	108	100	Song	MX	0	0.34304795	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	1	100	Song	MY	0	0.00335727	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	3	100	Song	PE	0	0.00596193	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	6	100	Song	PL	0	0.02353678	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	1	100	Song	TH	0	0.00380712	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	8	100	Song	TW	0	0.03720798	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	1	100	Song	EC	0	0.00499699	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	8	100	Song	SV	0	0.01656132	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	1148	100	Song	US	0	7.66727826	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Magic Bounce (Hatterene Master)	QZFZ42608026	199934859904	6	100	Song	ZA	0	0.01124870	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	16	100	Song	CH	0	0.10859199	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	81	100	Song	CL	0	0.20738448	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	2	100	Song	CO	0	0.00279655	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	47	100	Song	AT	0	0.61233028	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	65	100	Song	DE	0	0.57509180	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	30	100	Song	ES	0	0.13494548	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	68	100	Song	FR	0	0.38285653	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	51	100	Song	IT	0	0.62058346	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	10	100	Song	PT	0	0.03496478	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	300	100	Song	GB	0	3.44854457	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	1	100	Song	HU	0	0.00665578	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	410	100	Song	MX	0	1.24435795	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	21	100	Song	PE	0	0.04362784	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	34	100	Song	PL	0	0.13337508	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	1	100	Song	RO	0	0.00592358	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	8	100	Song	SA	0	0.07629208	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	21	100	Song	TH	0	0.07994950	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	16	100	Song	TW	0	0.06385399	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	1	100	Song	EC	0	0.00499699	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	24	100	Song	GT	0	0.10738071	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	9	100	Song	PA	0	0.02996192	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	12	100	Song	SV	0	0.02484199	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	16	100	Song	UA	0	0.06267873	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	3964	100	Song	US	0	26.37790087	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	7	100	Song	VN	0	0.02196102	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Mean Look (Gothitelle Cut)	QZFZ42608025	199934859904	14	100	Song	ZA	0	0.02624697	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	10	100	Song	CH	0	0.06752245	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	2	100	Song	CL	0	0.00358125	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	25	100	Song	DE	0	0.22680799	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	1	100	Song	ES	0	0.00456149	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	10	100	Song	FR	0	0.05401951	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	7	100	Song	IT	0	0.11885114	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	71	100	Song	GB	0	0.92166047	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	1	100	Song	HU	0	0.00665578	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	40	100	Song	MX	0	0.11930334	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	2	100	Song	PE	0	0.00397462	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	5	100	Song	PL	0	0.01961398	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	7	100	Song	TW	0	0.03255698	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	8	100	Song	SV	0	0.01656132	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	648	100	Song	US	0	4.29490069	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Banned Badge (Intro)	QZFZ42608024	199934859904	3	100	Song	ZA	0	0.00562435	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kaminari no Ishi Ver.)	QT6E82538698	199949537125	3	100	Song	CH	0	0.02053477	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kaminari no Ishi Ver.)	QT6E82538698	199949537125	2	100	Song	DE	0	0.02097276	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kaminari no Ishi Ver.)	QT6E82538698	199949537125	5	100	Song	MX	0	0.01309815	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kaminari no Ishi Ver.)	QT6E82538698	199949537125	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kaminari no Ishi Ver.)	QT6E82538698	199949537125	1	100	Song	UA	0	0.00450119	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kaminari no Ishi Ver.)	QT6E82538698	199949537125	14	100	Song	US	0	0.05925212	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kaminari no Ishi Ver.)	QT6E82538698	199949537125	7	100	Song	US	0	0.06062356	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	4	100	Song	CH	0	0.02737970	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	1	100	Song	BE	0	0.00477395	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	2	100	Song	DE	0	0.02097276	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	2	100	Song	MX	0	0.00572687	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	1	100	Song	MX	0	0.00164440	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	14	100	Song	CR	0	0.08084541	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	11	100	Song	US	0	0.04247288	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Kawarazu no Ishi Ver.)	QT6E92505347	199949537125	5	100	Song	US	0	0.03299570	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	4	100	Song	CH	0	0.02737970	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	1	100	Song	DE	0	0.01143542	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	4	100	Song	MX	0	0.01261858	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	1	100	Song	MX	0	0.00164440	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	3	100	Song	TW	0	0.01395299	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	9	100	Song	US	0	0.04992388	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199949537125	8	100	Song	US	0	0.05047165	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Irochigai Ver.)	QT6F62515424	199949537125	5	100	Song	CH	0	0.03422462	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Irochigai Ver.)	QT6F62515424	199949537125	1	100	Song	PT	0	0.00298504	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Irochigai Ver.)	QT6F62515424	199949537125	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Irochigai Ver.)	QT6F62515424	199949537125	1	100	Song	RU	0	0.00202411	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Irochigai Ver.)	QT6F62515424	199949537125	6	100	Song	US	0	0.03319962	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Chimecho Chiriin (Haipaa Boisu Ver.)	QT6F62515423	199949537125	7	100	Song	CH	0	0.04791447	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Chimecho Chiriin (Haipaa Boisu Ver.)	QT6F62515423	199949537125	19	100	Song	GB	0	0.27419899	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Chimecho Chiriin (Haipaa Boisu Ver.)	QT6F62515423	199949537125	7	100	Song	US	0	0.04607843	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	10	100	Song	CH	0	0.06844924	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	1	100	Song	CO	0	0.00143198	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	1	100	Song	DE	0	0.01143542	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	1	100	Song	PT	0	0.00298504	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	20	100	Song	GB	0	0.27995493	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	1	100	Song	MX	0	0.00384333	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Clefairy Clefairy (Tsuki no Hikari Ver.)	QT6F62515422	199949537125	11	100	Song	US	0	0.05722293	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pokemon Center Joy (Kaifuku Ver.)	QT6F62515421	199949537125	4	100	Song	CH	0	0.02737970	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pokemon Center Joy (Kaifuku Ver.)	QT6F62515421	199949537125	4	100	Song	GB	0	0.05877459	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pokemon Center Joy (Kaifuku Ver.)	QT6F62515421	199949537125	1	100	Song	MX	0	0.00328752	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pokemon Center Joy (Kaifuku Ver.)	QT6F62515421	199949537125	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pokemon Center Joy (Kaifuku Ver.)	QT6F62515421	199949537125	25	100	Song	US	0	0.20386582	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pallet Town Dreaming (Masara Town Ver.)	QT6F62515419	199949537125	4	100	Song	CH	0	0.02737970	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pallet Town Dreaming (Masara Town Ver.)	QT6F62515419	199949537125	2	100	Song	GB	0	0.02938730	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pallet Town Dreaming (Masara Town Ver.)	QT6F62515419	199949537125	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Pallet Town Dreaming (Masara Town Ver.)	QT6F62515419	199949537125	3	100	Song	US	0	0.01693117	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Looking for K	QT6F22542399	199952289905	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Looking for K	QT6F22542399	199952289905	17	100	Song	PH	0	0.03114066	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Looking for K	QT6F22542399	199952289905	1	100	Song	RU	0	0.00202411	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Looking for K	QT6F22542399	199952289905	11	100	Song	US	0	0.08197895	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Don't Call Me Ridiculous	QT6EW2530523	199954405112	5	100	Song	MX	0	0.01590611	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Don't Call Me Ridiculous	QT6EW2530523	199954405112	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Don't Call Me Ridiculous	QT6EW2530523	199954405112	24	100	Song	US	0	0.16639792	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Sorry My Hands Are So Cold	QT6EU2508663	199955460929	10	100	Song	GB	0	0.13721241	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Sorry My Hands Are So Cold	QT6EU2508663	199955460929	1	100	Song	MY	0	0.00476269	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Sorry My Hands Are So Cold	QT6EU2508663	199955460929	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Sorry My Hands Are So Cold	QT6EU2508663	199955460929	81	100	Song	US	0	0.57057200	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Charm Ver.)	QT6EF2552441	199956692695	1	100	Song	MX	0	0.00164440	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Charm Ver.)	QT6EF2552441	199956692695	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction (Charm Ver.)	QT6EF2552441	199956692695	5	100	Song	US	0	0.02446014	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction	QT6EF2552440	199956692695	1	100	Song	FR	0	0.00485260	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction	QT6EF2552440	199956692695	1	100	Song	PT	0	0.00298504	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction	QT6EF2552440	199956692695	2	100	Song	GB	0	0.01966322	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction	QT6EF2552440	199956692695	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Shiny Addiction	QT6EF2552440	199956692695	30	100	Song	US	0	0.17167280	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Everstone Ver.)	QT6E92505346	199749306730	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Everstone Ver.)	QT6E92505346	199749306730	27	100	Song	US	0	0.16558925	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Thunder Stone Ver.)	QT6E82538696	199749306730	1	100	Song	IT	0	0.00565315	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Thunder Stone Ver.)	QT6E82538696	199749306730	2	100	Song	GB	0	0.02228445	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Evolution (Thunder Stone Ver.)	QT6E82538696	199749306730	53	100	Song	US	0	0.35389234	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Aqua Jet Ver.)	QT6E92532422	199749539367	19	100	Song	GB	0	0.27175251	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Aqua Jet Ver.)	QT6E92532422	199749539367	39	100	Song	MX	0	0.13301589	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Aqua Jet Ver.)	QT6E92532422	199749539367	1	100	Song	PE	0	0.00246089	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Aqua Jet Ver.)	QT6E92532422	199749539367	24	100	Song	US	0	0.16020142	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie	QZZ7M2531032	199749539367	1	100	Song	IT	0	0.01115018	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie	QZZ7M2531032	199749539367	1	100	Song	PT	0	0.00809941	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie	QZZ7M2531032	199749539367	7	100	Song	GB	0	0.09313146	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie	QZZ7M2531032	199749539367	29	100	Song	MX	0	0.07015691	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie	QZZ7M2531032	199749539367	78	100	Song	US	0	0.35176020	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Cosmic Power Ver.)	QT3F42510967	199741811775	5	100	Song	CH	0	0.02959064	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Cosmic Power Ver.)	QT3F42510967	199741811775	2	100	Song	GB	0	0.01966322	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Cosmic Power Ver.)	QT3F42510967	199741811775	19	100	Song	MX	0	0.05906563	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Staryu Starmie (Cosmic Power Ver.)	QT3F42510967	199741811775	113	100	Song	US	0	0.65328765	0.00000000
2026-02-26	2026-02-26	2026-01	Apple Music	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	CO	0	0.00143198	0.00000000
